,TNFRSF12A,RSL1D1,BTG1,GSTP1,EMD,TGFB1,CAMK2N1,CIAO2B,SBDS,HBEGF,ZMAT2,NQO1,RPN2,ADGRG1,SURF4,BRMS1,PDAP1,SERPINE1,TCEAL8,BCAM,DAD1,PSMB7,TOMM7,AREG,PPP1R14B,BEX3,JCHAIN,MRPL41,MT1X,HSP90AB1,CDKN2A,TRIB3,EEF1A2,SMS,IL1A,PSMC3,SPINK6,FAU,TCEAL9,COX8A,CXCL13,CTNNAL1,F3,HSP90AA1,class
TCGA-CN-4742,-0.04589154194164977,-0.0014633179982589397,0.06385392828293521,0.03273941059403998,-0.0019345758355361513,-0.03369959059898619,-0.0373685514136016,-0.008440027025420956,-0.03307337949266986,-0.007734182702245492,-0.03437102200393543,-0.008934518473317055,0.016562431809723947,-0.03161301491384984,0.007066855684952665,0.020747089918476114,-0.02196486640043125,0.01723375138557237,-0.006753322507621386,-0.007867367088078035,-0.06090958842645222,-0.05591834237439573,-0.00262327084249784,0.0005457344546032197,0.0035590306821680507,-0.062200579648550594,0.004230995356400375,0.013895668445265897,-0.005901298935059259,0.039397213283678796,0.00037068442876162834,-0.006821929705939706,-0.0035766279345955535,-0.0031733816657901247,-0.02621624014187057,-0.07521305691013137,0.00016917302559459163,-0.01062799432843043,-0.005502010878730971,-0.016883076198677096,0.00863536431013619,0.017911932171698987,-0.0103766435772007,-0.0017239824542326242,0
TCGA-CV-A461,-0.10074633251246885,-0.0026893754983016325,0.16478796617040276,0.032408385348158916,-0.002550045542140873,-0.026097513346719413,-0.007424223877697988,-0.014733271295465299,-0.03555648152109459,-0.004752382185710984,-0.058955810649633594,-0.011633713333004557,0.008165323394005625,-0.03196464649364352,0.0058886148841607614,0.016318936804058815,-0.02927334874468932,0.0036286625674420243,-0.007489588346328658,-0.014134173590615627,-0.07093270684797641,-0.12248052003266678,-0.0068110028603131185,3.122687330668122e-05,0.003130451345889443,-0.12341614773947618,0.003042655803127903,0.041209385599052274,-0.013883287483415482,0.08000468143345256,0.0778575861196255,-0.005978812883864844,-0.004470302232388307,-0.004493298971255682,-0.0005687681602913107,-0.04936697581900778,0.0007995685348423692,-0.010052265369795206,-0.006731757957241153,-0.01619650446003011,0.0304844461520894,0.019520285876643898,-0.00019631073611639863,-0.004192399784244174,1
TCGA-BB-4223,-0.010168524515234022,-0.0029462446984810297,0.21913558802931513,0.020925506052503155,-0.0022778609976357865,-0.02653063982040807,-0.004925342875365,-0.01239220670897278,-0.02001473395507856,-0.0015887658533681255,-0.06363598086084167,-0.0013804736682173145,0.006746260012870053,-0.024020484705147994,0.004452423013933669,0.010111005711055408,-0.02117077721942353,0.00784307912009267,-0.005338119693019943,-0.0031300859524308585,-0.06266688981916287,-0.06875843021801006,-0.004427342481104784,1.2757583887772674e-05,0.0017323029991750088,-0.04643568784848607,0.01721304233589288,0.016845524022700283,-0.005992769068552678,0.06387487817314334,0.11056836052976894,-0.0037582693225173542,-0.0002532244260645054,-0.004989361771089491,-0.002025688389368719,-0.0535774407196361,2.2108088301917274e-05,-0.011951237192833216,-0.005827019383403335,-0.010319435481139469,0.016958032703668507,0.011539703919065305,-0.002824777053941154,-0.0015976452218297845,1
TCGA-P3-A5QF,-0.016540993491756483,-0.0018265623243154038,0.10974413226751026,0.024429039519510674,-0.0022434629052792117,-0.01596637059711562,-0.012460651522136091,-0.014476853386691956,-0.06192848478820843,-0.021400982711537245,-0.0539010953039994,-0.012178075852384016,0.008513692993130451,-0.011161736946204903,0.0029578869750455246,0.014297527843245988,-0.03692732165248764,0.000949679931517568,-0.004381645179602938,-0.001341216625941457,-0.0731166489630199,-0.0816526294791486,-0.0053333981426615116,0.0001880018622538801,0.0029894137581855137,-0.022811335992771055,0.0007807261424548242,0.018587357378419257,-0.02967546452031442,0.044890253813956095,0.14902666423042624,-0.0030937328266099143,-0.00037664348651002093,-0.005184621075350642,-0.003853426166685687,-0.05326410094156209,1.5178250152939891e-05,-0.01327892770104044,-0.001468092397404957,-0.024678190904601206,0.002049017112526482,0.01291553095928474,-0.0032521341914326825,-0.004100913231180988,0
TCGA-CV-A45Y,-0.07547904005132659,-0.0014924319610784712,0.10427491163144399,0.015303455895123878,-0.0021163424106581917,-0.02900774041826204,-0.01892083082780233,-0.009868622873206398,-0.023791750605948635,-0.012045553206073732,-0.035546879660267365,-0.004101246190719927,0.007157927451048352,-0.031586354440247356,0.005605766892124614,0.01265238939084556,-0.02153562110255061,0.011068018097589756,-0.006892368862619666,-0.008068358869142336,-0.05947985431533789,-0.04042084764527477,-0.00578847785038364,0.0002936038682409724,0.0022194701762835636,-0.06294872553035251,0.03594394201638485,0.01307691623352687,-0.01517741825293955,0.04051730979096851,0.0014846583597551229,-0.0036893163545919866,-0.00025211053562727154,-0.005135133244252962,-0.004640926960011792,-0.027224363940857765,0.013587801019877443,-0.0071650509200744655,-0.007417812114032244,-0.00917484871526639,0.01584511815874216,0.004270308809234919,-0.0012069476281894131,-0.001147896132020449,1
TCGA-CN-5355,-0.07030621193694613,-0.002620612533147293,0.04747413883280359,0.03236545631524858,-0.0029512207171822676,-0.03559561356722741,-0.012499808376932545,-0.011838122162690055,-0.05316867629363427,-0.012304625771362362,-0.04290567019220306,-0.0035106158842754067,0.01188184489323666,-0.02786071092376711,0.010949979300661127,0.01582709548375075,-0.02770923867530453,0.03497464722681602,-0.004068303887458802,-0.02060104591884406,-0.058387875504377365,-0.10589647617289295,-0.0037398623776872127,0.001295697075601717,0.003258180655470013,-0.04940066712839925,0.02113543670156584,0.022929260218602275,-0.0061597517414804254,0.0859256281655814,0.0005822297245241861,-0.008128045249503491,-0.007398274635701323,-0.007865555749396779,-0.015521543988886837,-0.05141962322470184,0.0179236234747632,-0.009282184966534178,-0.007525335610741912,-0.012289318560246553,0.003272507495363841,0.04282309995053322,-0.01767483505505436,-0.0038490346449798042,1
TCGA-DQ-7589,-0.034877516144648,-0.0025077609071753044,0.0862283941444702,0.018989701894208795,-0.0032587605800100485,-0.023286655495819875,-0.015459940287109808,-0.009412671411478465,-0.030715739414279377,-0.010204742932205541,-0.06037668966071477,-0.026364892401368887,0.011671747805520266,-0.021067937588788093,0.009569202156848554,0.009774344272555772,-0.035116753728572106,0.010769979826280461,-0.01202837655559973,-0.020924510164304133,-0.07595831528980868,-0.06115301838145699,-0.009107569296098243,0.00017620537335264388,0.001981368869439688,-0.1180385926360853,0.0006459405655398325,0.027837532359433984,-0.03675605976500838,0.07650708247761168,0.0009519538309315096,-0.007009197178899247,-0.0011390272314341396,-0.01882270109193117,-0.0016790048009804356,-0.043258099822421674,0.0010384062124420084,-0.007931726757899478,-0.01007828176574098,-0.026174305379876035,0.0009944811893998547,0.029222828435908756,-0.0021303198226214283,-0.004051073558733255,1
TCGA-CV-5444,-0.1038966205019703,-0.0022983725798663905,0.0963648279135073,0.026212293537543563,-0.002532396688390543,-0.04806691109800058,-0.027257170832103075,-0.011362271536423116,-0.05296901762131786,-0.0063464499728669715,-0.07707448399459597,-0.0012058653578976362,0.014336039381161486,-0.025598956745470823,0.016813928592512226,0.019836754508113466,-0.03764147559282225,0.025494187311072152,-0.01043757366154578,-0.018393296468411313,-0.10479412945816731,-0.1725394015876104,-0.00641289123607134,0.0003361437783703701,0.002856902767938335,-0.08128774878068874,0.0011713084824288512,0.027594517061202944,-0.00927822692464281,0.05503649213258981,0.01657296881277563,-0.0034886049676873376,-0.01779581066269863,-0.004374600719479479,-0.00023055752848661617,-0.05555306862908232,0.09079309853599324,-0.00779081587150961,-0.00758521199364279,-0.011881626777731304,0.05286474848905092,0.029241600580966563,-0.001878768683894413,-0.0029394764821220466,1
TCGA-CR-7380,-0.04789243985926516,-0.003147240834513399,0.0905446540688742,0.02992910615662623,-0.0019556148645831547,-0.04754450006277741,-0.012369846916210257,-0.008233337104922902,-0.029113000549271628,-0.006199545893827867,-0.0727091863366288,-0.014018409876287231,0.012914988098505345,-0.047897834200944144,0.010244219498196998,0.026676270224998584,-0.020046073397579703,0.011007784580162409,-0.0028234708432152986,-0.007703523956996584,-0.10268051103286246,-0.07951097124765853,-0.007997535534289326,0.00027631351770245933,0.003810176363603094,-0.07227464352849242,0.002326721778012939,0.019206990697307566,-0.013506929132965273,0.06751667365980915,0.009233362247732286,-0.007220470201346981,-0.001303883016144756,-0.004264443255777509,-0.008568430975685425,-0.05736316929780234,0.0036680234006182338,-0.011727375102083566,-0.007922504642332654,-0.014512910173082299,0.0007709520498515113,0.013213848679566589,-0.002982213519408606,-0.005255983922382341,0
TCGA-CV-7089,-0.0626884336351717,-0.001858929680986203,0.04371480358800615,0.031164859586285874,-0.0021661779875192925,-0.0358319928380526,-0.03231759783915836,-0.01718845523966649,-0.034185859592410696,-0.008763902792958567,-0.053353933412158945,-0.002353998825141033,0.007882996035793398,-0.016359497280357183,0.008523351236900616,0.021127806662404415,-0.026306991072001528,0.010508419240953684,-0.00245938483899908,-0.003804385344390278,-0.06953801828014969,-0.1271205550231022,-0.0038137109488021424,0.0013615043272537297,0.0030103237147194677,-0.042657905045992726,0.00024173121214913937,0.02669728253197198,-0.011053193122702063,0.057383875889639516,0.006946697533224949,-0.00576332730067569,-0.000431298377296964,-0.010066500400635335,-0.009184684936610035,-0.047202690703409385,0.02079834889176055,-0.010670990865947019,-0.0024813422166098807,-0.019290644106149,0.001943231864023998,0.047212889330827894,-0.03266122225756572,-0.002261905766223323,1
TCGA-UF-A7JC,-0.05631630523701819,-0.0019000653000614282,0.03237333556333711,0.03272571422812736,-0.0019250434602902104,-0.02472593547445575,-0.024673239456986386,-0.014956298135188407,-0.042007763235924866,-0.010539539794351377,-0.03887140495412837,-0.007592449940210948,0.007413946734395345,-0.042016705727290646,0.005085556226578811,0.021114499267374433,-0.040974175705961124,0.014484482363247439,-0.004957466173403607,-0.01690668785883015,-0.07678872409007205,-0.07463766496082234,-0.004559061581578108,0.000515553877450451,0.0030101578324992335,-0.13082675565610616,3.5988831001757405e-05,0.021490146413194723,-0.011619115647107032,0.06867015940579017,0.0001285460065690769,-0.004766441933642445,-0.0037405554772751417,-0.009148374183771475,-0.03098385176921896,-0.04180784002814391,0.012458559719647572,-0.008630917543213235,-0.009823826736599896,-0.015768041476509093,0.00041597294087508956,0.021204347996798364,-0.017115746748176917,-0.003183375891732497,0
TCGA-CV-5976,-0.11062613945583807,-0.002004905853819356,0.09986154765958001,0.051743557373242925,-0.002148329711692688,-0.042287973205470585,-0.06849305813224141,-0.012800382643503543,-0.04080951979495999,-0.02182126224701363,-0.06367784960625708,-0.016309507485797455,0.01024021052132586,-0.07398095088047132,0.00794684945902903,0.03652540205762285,-0.034905511971155455,0.04843312318112039,-0.005339356656250876,-0.012806531980149265,-0.08970144059692574,-0.09239632561762824,-0.006866666355366259,0.0024577232015413793,0.0064995858430770695,-0.10800459030478111,0.0002380575620009376,0.022474402638713142,-0.012610353216188773,0.08774850512544419,0.10796094814892383,-0.007012260859438462,-0.013692164032566482,-0.005708216156846444,-0.02283424555511923,-0.06668458921274732,0.00023955556780957545,-0.01712627196223003,-0.011531448183433542,-0.02615407318149131,0.00043898678974584006,0.020886815392188476,-0.022198383467647426,-0.0024486504760008448,1
TCGA-CV-7101,-0.03751538849722047,-0.0020477527227248053,0.06079859738222268,0.025590020492763765,-0.0018232185481442398,-0.027736880670089115,-0.0046946823346554105,-0.007248778721674439,-0.023505252627855435,-0.007197859512966994,-0.033191526628703574,-0.021127023417490023,0.006972866467596398,-0.017885737726159864,0.00557332059444033,0.008796736066376864,-0.019704694729135806,0.01035594762832746,-0.008845699382016221,-0.014543004125505757,-0.055245484301050196,-0.03966405029055385,-0.005660916333902851,7.535785069048621e-05,0.0021209838914367576,-0.07342290943582189,0.023435123721492063,0.013336567612521758,-0.007554806766261219,0.044334479102766486,0.009314303703309398,-0.002895117642179465,-0.002156194849034891,-0.00428349709088406,-0.0012915392896953196,-0.025399179465300705,4.5549401279430624e-05,-0.010265778746478462,-0.0054095779865099385,-0.01246970313741698,0.004785275777100847,0.012794397494949455,-0.005963515717157128,-0.0020954040135175924,0
TCGA-CV-6942,-0.07220385268542809,-0.0020568617207148954,0.02931028728848232,0.014118835936575432,-0.0015781487586099992,-0.020590689960794245,-0.02436005479218964,-0.010832102646040096,-0.021088636242418298,-0.002844883801142306,-0.04140336224266988,-0.005749818438540372,0.007668293125826468,-0.010255395512423956,0.004243480601307821,0.06088330488777489,-0.020201539582400483,0.017392346785635046,-0.002420834441613034,-0.0069680265603546945,-0.07178003365165872,-0.07016901244495982,-0.0033507942110864693,0.00012234952181527822,0.0032380510993812537,-0.045496258688957604,0.014927162057864157,0.016360892856208044,-0.0175994197270928,0.055704190405797716,0.04667317549719553,-0.002671106158542362,-8.65121572918325e-05,-0.00996125091468538,-0.0008306104515481001,-0.05506284490687865,0.0052457556213903805,-0.010820159014852388,-0.004694589065475963,-0.012270355468033217,0.008012100306963503,0.019750451265261478,-0.0085049696454038,-0.002539133684747668,1
TCGA-CV-A45X,-0.03042045991513302,-0.0016970348463842785,0.06512422305194496,0.05816256987501521,-0.0017345045296129208,-0.0176164863257348,-0.005685252518000887,-0.0061118566512728964,-0.0271408920196821,-0.014486961607399524,-0.020363495686874837,-0.0030389499080349103,0.008349656514355812,-0.02557152225811859,0.004876960809389911,0.008117871050741576,-0.01629646367184925,0.005470160311373725,-0.010021437802950827,-0.0026913699954872945,-0.03532020110297679,-0.0427721145476536,-0.007564725657655926,0.0007735965857261844,0.0015634977331506121,-0.07238382186554818,0.0008106185833867674,0.00878287961027125,-0.00489320051187735,0.036926434334983924,9.685536887702058e-05,-0.003066724063961568,-0.005689418186259564,-0.0023430946489014057,-0.08288456557339756,-0.02760097678075109,0.0003048103228107282,-0.006524063378237231,-0.01061703594417288,-0.0077755097105893425,0.0008697594423172542,0.0020095640316285146,-0.007101391188779364,-0.0013069501569636605,0
TCGA-CQ-7065,-0.044611927086142984,-0.0016974639208254853,0.04883854061077149,0.057142219886220744,-0.0029781847976954835,-0.03227940938027569,-0.038420804169287726,-0.009729934382829021,-0.0380971700690187,-0.0018925437606952728,-0.034889781705903455,-0.00960639877053444,0.008516105680330083,-0.023595751826766844,0.006655009914901685,0.023343347033066363,-0.027067234787593934,0.012969451771708154,-0.01354645185559567,-0.023148468081274104,-0.0657839582914331,-0.07532014489664199,-0.004561841748177838,0.0003128025312896904,0.004851346172372871,-0.21642632325425468,0.0001410904520225709,0.018341885937792186,-0.013424070078530156,0.05808812685272489,0.025263474552510223,-0.0022251995495353766,-0.0026324943999961044,-0.010460079410989146,-0.001360570608498315,-0.08392641086195833,0.005547665081720142,-0.01165974708959288,-0.017745555290701705,-0.021977033169466705,0.0006396328409283804,0.023877283034990104,-0.005128063468171297,-0.002322254661236308,1
TCGA-CR-7368,-0.01981119602880027,-0.00169990207323846,0.10900214046041438,0.030423537160286333,-0.001726906548506847,-0.016247499204537247,-0.009051057864698427,-0.005234850981127523,-0.030747614864154078,-0.005101464324607505,-0.0361300339823772,-0.004088873962472702,0.011276596893661115,-0.018966088917754902,0.007628954927861219,0.011631289486556905,-0.02593467267734374,0.006262635133218518,-0.004745400028308514,-0.0017144021264551806,-0.057180913196302814,-0.09088921207843942,-0.0027277677422218685,7.634315055411813e-05,0.0019109116530785677,-0.057606985168323195,0.020680565483998284,0.021878602469004978,-0.02181914955234053,0.05238723357465553,0.06881587677603088,-0.0019212098791903357,-0.0004106542745268959,-0.006257949336947664,-0.0008888224565597439,-0.051123800832765603,0.00019588147156834589,-0.005517188300902339,-0.0034976336745377087,-0.011596112189336812,0.004643935558571288,0.05779884431396093,-0.0008047083232299464,-0.0024039705826148674,1
